idx,sar_id,obl_id,eli_id
8282,1195493710068408320,,
8283,1199336525235814401,1199336607771430913,
8284,1199345945734856705,1199346542391377921,
8285,1199335354932875264,1199342255078641665,
8286,1199329282729725952,1199329475672125442,1199318111964614657
8287,1190905622503378944,,
8288,1195582594026393600,1195582943202349056,1195441921633726467
8289,1199334124093349890,1199341083471138817,1198651935068499970
8290,1199345513100795904,,1199308169350205442
8291,1195546372587569152,1195550416890683393,1195545667222900736
8292,1195559562943827968,,
8293,1195559030711836672,1195564227609497600,
8294,1195551057511931905,1195565181541257216,
8295,1195583582506561536,1195583939542278146,
8296,1199330540815560705,1199352616150548480,
8297,1195535085337899009,1195550905392742400,
8298,1199343772070318084,1199344150195232771,
8299,1195582167704899585,1195584379923390464,
8300,1199347605743890432,1199351763028955136,1195067923724935168
8301,1195363143255388162,1195563862851907584,
8302,1199340308133081088,1199347159776186375,
8303,1199344693319884803,1199346235674488833,1199340563075436544
8304,1199012440991813632,1199050083100168193,1198267883970801664
8305,1195415095389696001,1195504190644088832,
8306,1195566191462404096,1195566618912256001,1195564361240039424
8307,1199325703302524928,,
8308,1195568564717211648,,
8309,1195575377512423427,1195576040397123584,
8310,1195223968329846784,1195227796701794304,
8311,1195559774202613760,1195559985574490112,1195558652096192512
8312,1199352366828527616,1199352736770404353,
8313,1199193339301629952,1199347595677589509,
8314,1195488970706182144,1195564030657736706,
8315,1199355237334687744,1199356342210846724,1199353676453883905
8316,1195565402618642432,,1195547030099087360
8317,1195561712298217473,1195562857284472832,1195560731191570434
8318,1199331162805690369,,
8319,1199055784711249921,,
8320,1199339789184421898,1199341143999184902,1199330562399461376
8321,1195198765935689733,,
8322,1195551559666536448,1195554750130876418,1194341099281768448
8323,1199162206224408576,1199192698185371648,
8324,1195580998286753792,,1195579108006268928
8325,1199348565471981575,1199349198761549833,1199346641691480072
8326,1195492510048694274,1195566137389416448,1195491863035203584
8327,1195562989291655168,1195570657964113921,
8328,1199070505174753280,1199347738887905281,
8329,1195547465325465600,,
8330,1199343170489700359,,1199183952461926400
8331,1195187971407958017,1195505257175846912,
8332,1199346789884674055,,
8333,1198927553920028673,,
8334,1199351673728188416,1199352182887325696,1199349534838738944
8335,1195554963805618177,,1195465583233568769
8336,1199309829459861504,1199354173181091842,
8337,1199306788392357888,1199351825364914176,
8338,1199343292799803392,,
8339,1195573725225213952,1195574007376097281,
8340,1199353402309980162,,1199306857090834432
8341,1195117597383122944,1195154676565585925,
8342,1199342576064589857,,
8343,1195553525222166528,1195557407423754240,1195551343240450058
8344,1199329708527230976,1199341412661129218,1199309286616248325
8345,1195558280380239872,1195563773056159744,
8346,1199347998532104193,1199348275784114176,
8347,1198414832468471808,1199349760953442305,
8348,1199343726780276738,,1199342350037741568
8349,1198013407011704844,,
8350,1199320809036058626,1199334268591173635,
8351,1195472417361186817,1195472851525988353,
8352,1195242398818979840,,1194740774312841221
8353,1195562405520130048,1195563022066077696,1195550282513604609
8354,1195569498956300288,1195570054001307648,
8355,1199172460190392321,,1199058830279225344
8356,1197373444914061312,1199341102043557894,1197352948046581760
8357,1195558882413703169,,
8358,1195539885211504640,1195568103582625792,
8359,1199346320860823552,,
8360,1199355673085140992,1199356978386100225,1199354327099465728
8361,1199350128961884160,1199351558095491072,
8362,1199016304486887426,1199341862412152833,
8363,1195566147350884353,1195572998893449217,
8364,1199351008318504961,,
8365,1195500836673196033,,
8366,1198461292245184512,1199352761155911680,
8367,1199350355076608002,,
8368,1199357150461677568,1199357632903106568,
8369,1199094182641577987,,
8370,1199300281672097793,1199352991280746497,
8371,1199321210406014978,1199321488446427136,1199083669803196421
8372,1199339560712327168,1199339774059806722,1199338794983387136
8373,1195417282933149699,,
8374,1195553923773407233,1195555145691602945,1195551242564636672
8375,1195332221969690625,,1195290115712540672
8376,1195563349666254848,1195564264200658944,
8377,1195567295298277376,1195570197425315840,
8378,1199344211113328644,1199344938778906626,1198039348207329280
8379,1195574218701688832,,
8380,1199349378768502785,,
8381,1195507293573591040,1195525483628236800,
8382,1195582331677020160,,
8383,1195462876942798848,,
8384,1195576196794322944,,
8385,1199183127404564481,1199222739950821376,
8386,1195582538103681024,,1195582414036205568
8387,1199336307404746752,,
8388,1195378772331106304,,
8389,1195558721079955456,1195559345259454464,1195558403982217216
8390,1199347195973029891,,
8391,1195239634374021120,1195557400062808064,
8392,1195554277462286336,1195559384698490880,1195466838026702850
8393,1040035646969004032,1199349596193009665,
8394,1199352451385585664,1199357055758417921,1199120811669499904
8395,1199323137013407744,1199356013109006336,1199321863945625600
8396,1199341855759929348,,
8397,1199339999784660992,1199340573083066369,1199339546078400514
8398,1199332789503561728,1199342338553696257,
8399,1199353701011480577,,
8400,1195541591940710400,1195553391268814848,
8401,1195555990315438081,,
8402,1195576453762555905,1195579501180178434,1190372945706672129
8403,1199338482310602755,,
8404,1195571953886810112,,
8405,1199344089755373568,1199345303322689537,1199341063044911106
8406,1195578419305701376,1195578770184396803,1195565224201465856
8407,1199253122448670720,1199253849195892738,1199252812489723905
8408,1199164894068781058,,
8409,1195313136418471936,,
8410,1195567319235223553,,
8411,1195579378161324032,1195580464016302080,1195458239644590080
8412,1199288253691510785,,
8413,1195525385405919232,1195529960263282688,
8414,1199341117579227143,1199356327245570049,
8415,1195030864431853571,,
8416,1199320929479905282,,
8417,1199344857078087683,1199345189766098944,1199342160018980869
8418,1195560540166381569,,
8419,1195567609112145920,1195570291394727937,1195542342301896704
8420,1195470580062904320,1195472606624768000,1194988920292950016
8421,1199177039099465728,1199315288640147456,
8422,1199331220796014593,,1199325363719036928
8423,1199188024489365504,1199315527187009539,1199101385926696961
8424,1199264123701342210,1199347377066266624,1199125407800291329
8425,1195473181890547714,1195566974773977088,
8426,1195568551077261312,1195569223420043264,1195568040156565506
8427,1199326671519862784,1199348382231252992,
8428,1199346286756917248,1199356792813301760,1197273352106328064
8429,1195584740151189504,,
8430,1199349350826049537,,
8431,1195536075407732737,,
8432,1195553500853407745,1195556605896474628,
8433,1195350560943284228,1195415937974824960,1195343521437360129
8434,1195547696347533313,,
8435,1195221370986205184,,1195220665705652225
8436,1195525724343611392,1195526293560987648,1195524435165564928
8437,1195565703790813185,,1195380180262498308
8438,1199344356647264257,1199351554484121600,1199340820505092110
8439,1195568149439098880,1195568528306397185,
8440,1199296194113155072,,1199266306190647297
8441,1195501484340895755,1195555016221831170,1195414953148080128
8442,1195574934317289473,1195575802089345024,1195563607251193856
8443,1199260662112776192,,
8444,1199347816377679873,1199349139789664261,1199328276658962433
8445,1195280726410711043,1195503126440108032,
8446,1199352312101244930,1199353029897703425,1199337546863398913
8447,1194984840409563137,1195353629055733764,
8448,1199340890164064256,1199342730440105984,
8449,1195524415976431616,1195564179735756801,1195208865177956353
8450,1198264581128253440,1198265034176114688,1198257186209705985
8451,1195538855723700224,1195540015037607936,
8452,1195543945402564609,1195576019211698177,1195539250692923392
8453,1199319385594302464,1199347946678083584,
8454,1199188332233674752,1199189334236127232,1198935361742721024
8455,1199347481412157441,1199348632409038848,1199345653731643400
8456,1199346549966295047,,
8457,1199348783248576513,,
8458,1197803894631366661,1197860519060873222,
8459,1199250129036951553,1199341310227861506,1199097985965142016
8460,1199298000859717632,,
8461,1199358426846904320,1199358781639086080,
8462,1195566642157088769,1195568147010441216,
8463,1195571705013579776,1195571967983865856,1195571122588340225
8464,1199354544947228672,,
8465,1195537086855753733,,
8466,1199333083968917504,1199333306606784512,
8467,1199287225923645440,1199345809923293191,
8468,1198787277184475138,,
8469,1195309685672427520,,
8470,1194841834557599745,1194858416608612352,1194799631684833280
8471,1199328549355872262,1199340815673262086,
8472,1195576989580574720,1195578004346265600,1195574631911936001
8473,1199238556281163777,1199308612092358656,1199146358826881024
8474,1195545579012575234,1195562395189547011,1195392652973428736
8475,1199294707219795968,1199333087768825856,1199059201449963521
8476,1195581747146027008,,
8477,1195566315517435904,,1195376730258780160
8478,1199354509677469696,,
8479,1195521210580426753,,
8480,1195558190059909120,1195564501971562497,
8481,1194992140042035201,,
8482,1198446026425880577,,
8483,1199341705205411841,1199342481713745925,1199194020343238656
8484,1195363217771388931,,
8485,1199346141432729602,1199352976969781251,1199132177461460992
8486,1195001457189249026,1195385094250340352,
8487,1195555715336867841,1195556541769883649,
8488,1199347107011809282,1199347464131817472,1199345748501917702
8489,1199046654713831425,1199331148138078209,
8490,1194975764527099904,1195529560701489153,
8491,1199329410756857856,1199337980353101825,
8492,1199183873990627338,1199322897099214850,1199158977113788418
8493,1195574222824849408,1195574625763315713,1194706479187742720
8494,1199352567484076032,1199352886238552064,1199351814065393664
8495,1199231676498485248,1199356994995544073,
8496,1199281429693075458,1199342524269154309,
8497,1199354982711119873,1199355911934038016,1199354878725967873
8498,1195560454183104513,,
8499,1195579134627450880,,1195579003530289152
8500,1199168269158174720,1199346068699279360,1198995969158725637
8501,1199194747169996801,1199336131608793089,
8502,1195565376819597313,1195578193723441152,
8503,1195553625260511234,1195560745783578625,
8504,1199325109900775424,1199329950823788547,1196852327287808000
8505,1195555041102286848,,
8506,1199353289420066816,1199353688453550080,1199352227875282944
8507,1194894473706299394,1195442040433188866,
8508,1199171664732413954,1199339174609833984,1199113064307666945
8509,1195561070611648512,1195570129926590466,
8510,1198898027039207424,1199309924112719877,
8511,1194849957699670016,1195479355792560128,
8512,1199290159101034497,1199341957111115776,1199290001143582721
8513,1198906977017090048,,
8514,1195580860872814597,1195583004908777472,1195518054404222977
8515,1199354655140126720,1199358476633485320,
8516,1195361692634566656,1195523547931824128,1195340267139796992
8517,1195574813122875392,1195578875054612480,1192298434943950848
8518,1195580545268367360,1195583765395001344,1195575109215498240
8519,1195566358370455552,,
8520,1195441797381517312,1195499205936041985,
8521,1195568292200513538,,
8522,1199084077841821696,1199343800570675216,
8523,1195566014840397824,1195567036581269504,1195565235307978752
8524,1199034219877548035,1199224820719915008,
8525,1199333387208679424,,
8526,1199351787641278465,1199354794290364416,
8527,1199181594948292608,,1199169828256305152
8528,1195553352320454656,1195555965472362497,
8529,1195534827052847104,1195568656870232064,
8530,1195576706335232000,1195577114952634368,1195573837942931456
8531,1195061775139364864,1195063852175507456,1195003402524213248
8532,1195499478939316225,1195511388887756801,
8533,1195555317662261248,,
8534,1195565662443360256,1195567105736884224,1195565600803704833
8535,1199183545434025986,,
8536,1199341572640264193,1199343076361129985,1199339342377959424
8537,1195547312652636160,1195548771259682817,
8538,1199356566182514688,1199359153178849284,1199356188976197634
8539,1199113087296532481,1199339625455616000,1199063044204224514
8540,1195578818485817344,,
8541,1195544171622338560,1195548097603989505,1195005844330602497
8542,1195572281839423488,1195574802867773440,
8543,1195566277324103680,1195574285240356866,1195263525964460032
8544,1195367769505746944,1195545361403777024,
8545,1199354686001815553,1199356664849285121,1199354391863742464
8546,1199335521652105216,1199339082305789952,1199334563257831430
8547,1199345754692698118,1199347701885722631,
8548,1195564033715232769,1195568312891125760,
8549,1173652561666150400,,1173316118028705793
8550,1195170499829141504,1195568528969089025,1194912100088504320
8551,1195555574940868609,1195564705802334211,1195511515689947137
8552,1198974788078751744,1198978259620229120,
8553,1199340537364406272,,
8554,1195565920451584002,1195569642124664832,
8555,1199256737619963904,,
8556,1195574971889864705,,
8557,1186602942859747328,1195479724367187968,1186380658991648771
8558,1199302379591684096,,
8559,1199357545888043008,,
8560,1199229923216502786,1199354713206087680,
8561,1195491558637760512,,
8562,1195524302612893697,1195569395843637248,1195523520396173314
8563,1199310127112826882,,
8564,1195575599311605760,,
8565,1195356530528456704,1195563025136340992,
8566,1199341344574988289,1199344136664444928,1199334232495144960
8567,1199295707011846145,1199299371143180289,
8568,1195507625741283328,1195533756511203328,
8569,1199340055162023943,1199350915351769090,
8570,1199029294636445698,1199305245685354496,
8571,1199355753229885442,1199356706117033985,1199355577446612993
8572,1199296645697089536,,
8573,1195582846749949952,,
8574,1196633104401805312,1196796421371904001,1196620175384035328
8575,1195433965475291136,1195562328651116545,1194717533909078016
8576,1195502241052086274,,
8577,1195568499126493184,,1195559067441418243
8578,1199050962813509632,1199352417034407936,
8579,1195574988692000769,1195575858808774658,1195573481397637120
8580,1178020839918190592,,
8581,1195572712711872513,,1195572315242655744
8582,1195563427437203457,1195564756523982848,
8583,1199313729764175873,1199349914653868032,
8584,1199349306412740608,1199350518906150912,1199149836806713344
8585,1195539730017984512,1195564245787627520,
8586,1199126431034486784,,
8587,1195580041717043200,1195582324353748992,
8588,1195371417732169728,1195483469473710080,
8589,1199339547529641987,1199340362050850820,1199334759262031872
8590,1199328555290644481,1199334538494627840,1199326672664707073
8591,1195307689729019905,,
8592,1195210968130891776,1195573979626582017,
8593,1195336766661808129,1195339600144846848,1195329757971468289
8594,1198946400081301504,,
8595,1199339605151010817,1199340267511267330,1199328830030258176
8596,1199352893540896769,1199357303910227969,1199169475007762434
8597,1199337464378396672,1199344794780065792,
8598,1195574660320153600,,1195546285576728576
8599,1195544976769175553,1195546955809583104,1195531644226027520
8600,1199306259540971520,1199349028372115456,
8601,1199345733834395648,,1199344318021914630
8602,1195550995109072896,1195551835337052161,1195549619414941696
8603,1195466540147249153,1195538965002170369,
8604,1198719363689467904,,1198431546878894080
8605,1199302938931474432,1199356222325047296,1199301755126927360
8606,1195580944171667456,,1195578206557851648
8607,1199353375676149760,,
8608,1199284303508758530,,
8609,1195500876993114118,1195527763513528320,
8610,1199345244396912641,1199352428333649921,
8611,1195501526116118528,1195577913636249601,1195500061721026560
8612,1199330677071716357,,1199316916365615104
8613,1195576488524943360,1195577793213534208,
8614,1195365102834388992,,
8615,1194798159421222913,,
8616,1195567300339888128,,
8617,1195555758185730049,1195556107495886848,
8618,1193737894973849602,,
8619,1199333015773683712,1199345317621063682,
8620,1195576070180749313,1195578492026376192,1195424747464613888
8621,1195193265391329280,1195195468671787010,
8622,1199346056544174085,,
8623,1199141834552946690,1199278761520386048,1199101571516260352
8624,1195559379832934400,,1195527006437273601
8625,1199348854384054279,1199349271075508231,
8626,1199329526263599104,,1199240671732760577
8627,1199344526042681344,1199349250381033472,
8628,1195553695297146880,1195562286011887621,
8629,1194982220391301121,,
8630,1199352331130802176,,
8631,1199327480349368322,1199329123300204546,
8632,1199358703054573570,,
8633,1195553713194012677,1195554909686505473,
8634,1199357033713147905,1199357371463680005,1199343425411117056
8635,1195234422275985408,1195300835296628737,1195165674663841794
8636,1195567697544859648,1195567888427626496,
8637,1193636098746077189,1193957960071995392,
8638,1199347506976448514,,
8639,1199206148093562882,,
8640,1195536262075076608,,
8641,1199285929367818240,,
8642,1195574080617033729,,
8643,1199336897727873024,1199343981890457600,1198986589600440327
8644,1195553039181959169,1195569265371500544,
8645,1195580852530556928,1195582014189178881,1195553475905478656
8646,1199335894135853056,1199336307262197762,
8647,1199355715879440384,1199356389518237697,1198825134049513473
8648,1199064186665537544,1199310211842027521,1199061310681616386
8649,1199357013064470528,,1199088840801013760
8650,1195564356651671552,,
8651,1195545343485562881,1195553354908233728,
8652,1195560234632114178,1195560600656465921,1195519739994361858
8653,1199357142349832195,,
8654,1199333939745378304,,1185990962209841160
8655,1199358152719949829,1199358954565799936,1199357501755408384
8656,1195575472475623424,,
8657,1195564418865618944,1195569659522600961,
8658,1195194952545792000,1195554088982740992,
8659,1192999371006193665,,
8660,1195564366831198209,1195571063465369602,
8661,1195495904758730752,,
8662,1195565891091664896,1195566006422396928,
8663,1199091057826418695,1199162466787381248,
8664,1199322988186886146,,
8665,1199336154824265728,1199336501714096129,1199332420006240259
8666,1195510322628399105,,
8667,1199340806479343616,,
8668,1195561832272019458,1195568436119818240,1195517280580337666
8669,1195406731062468622,,
8670,1199354206643195904,1199358447067770881,1199338369345449987
8671,1195468961888030720,1195573279395926017,1195461296067506176
8672,1195502799326367745,1195528104833216512,
8673,1195578964804194309,1195579316169400320,1195551079385034753
8674,1195455867413508102,1195492119592521732,
8675,1195553899224223745,1195566372681596928,
8676,1195565781045710849,1195565880999989248,1195564597865926656
8677,1195528399353270273,1195543542413889536,1195492039179280386
8678,1195021712708063233,,
8679,1199309245503737857,1199353743759872000,1199302502405029888
8680,1199338016482959361,,
8681,1195546118840553472,1195557779412410368,1195522946560745472
8682,1199198947916599296,1199244340230578177,
8683,1199322139851153411,1199341373796708352,1199104834345066496
8684,1195578138266238976,,
8685,1199356538256871425,1199356990729924608,1199354226448707584
8686,1195414492726738945,,
8687,1195561221317152768,1195561956394119169,1195560909302833152
8688,1199351433973379077,1199352060564643841,1199051486711468032
8689,1199231218996240386,1199234952048431104,1199227757676220416
8690,1195539486052098049,1195573672477544448,
8691,1199351082293612544,,1199110209265946624
8692,1199200233332211713,,
8693,1198983653864411144,,
8694,1199162155939094528,1199332686755749888,
8695,1195562228147032065,1195562632301989888,1195560443080785920
8696,1199318001411088384,,
8697,1199340234590179335,1199340752993521665,1199339012567101440
8698,1199007166788722688,,
8699,1195557092477804545,1195558247295406086,
8700,1195556251930775552,1195560683661860869,
8701,1195578243887304704,,
8702,1199153659961053185,1199230056888848385,
8703,1199341039326134274,1199342313761169413,1199326145621217280
8704,1199348578788864006,1199349898530951173,1199347706851811329
8705,1195043299863740416,,
8706,1195580089871872001,1195580674310361088,1195224263336353792
8707,1195491747515813889,1195563659960967168,
8708,1195570667510329344,1195572466208235521,1195564928871985152
8709,1199177693088141312,1199346042963025926,
8710,1199356611359318018,,
8711,1195579237576642560,1195579587218071553,1195578337684590592
8712,1175985802184220672,,
8713,1195565562824232960,1195565766944292864,
8714,1199349957007949824,1199356576374636545,1199323235017515009
8715,1195564105135841281,1195568237389336578,
8716,1199341349281026048,1199344726983364609,1199055781997318144
8717,1199351822076395521,1199352161227792385,1199332606682099712
8718,1199321162519580673,1199351425534484484,
8719,1198968347582455808,,
8720,1199349775524679687,,1199347658176860161
8721,1199302002616000514,,
8722,1195562285596598272,1195566161515036672,
8723,1195513283131908096,1195569524180955137,
8724,1195560918316437504,,1195559381225660417
8725,1195566650797346816,1195567327539912705,
8726,1195571376175943680,,1195570737035087872
8727,1195359040248745984,1195528575664844800,
8728,1195562024891076608,1195564262544019456,1195561117357084672
8729,1195543178654441472,1195554734196875264,
8730,1199306371331772416,1199327059601952769,1199296464540905474
8731,1199239905068630016,,
8732,1199343023441580033,,1199341687861940224
8733,1199320644531429377,1199336278321319937,1199022953247195137
8734,1194829665292058629,1195393270941134849,
8735,1195579534478757888,1195580576016715776,1195572889346437123
8736,1195516251294064640,,
8737,1195582761559580672,1195583073565519873,1195582371782942721
8738,1199320070205382672,,1199275332454535168
8739,1199344494564392961,1199344902338777091,
8740,1195579034199117824,,
8741,1199341576859705344,1199342101407748098,1199340269205770245
8742,1199350429458546689,,1199288198624620545
8743,1195544000058609664,1195569454312116226,1195499734426955776
8744,1195561863406206976,,
8745,1199336636456136704,,
8746,1195556286491844610,1195558124645543937,1195373029800366080
8747,1195568570421465088,,1195355145162436614
8748,1195489023709470720,,
8749,1199326174134054912,,
8750,1195577421321379841,1195578019768758273,1195576085477494784
8751,1199339456085426176,1199339933623652360,
8752,1198755028040847360,,
8753,1195491791652474880,1195496864423895040,1195480425872777216
8754,1199025842510336000,1199341349339680769,
8755,1199338777333792768,1199338966660501504,1199338324458123264
8756,1195562808609394690,,1195473748515680256
8757,1199179620706398209,1199338508181069824,
8758,1197994921195495424,,
8759,1195565609662238720,1195566128480817152,1195565428690636800
8760,1194617536580472832,1195539853342982149,
8761,1199345762972209158,1199357825799139334,
8762,1195539535410515968,1195541384717094913,
8763,1195238695206629376,1195582082140930048,1195237441801637888
8764,1195569683019243520,,1195549136281636866
8765,1199311845359796226,1199346901188890624,
8766,1199352198993514497,1199352832270356482,1199352012430827520
8767,1199192197008154626,1199356780490510337,
8768,1199340585942839296,,
8769,1195584202885881857,,
8770,1195277991208792064,,
8771,1195557428286373888,1195558569426456581,1195556817755131904
8772,1199348416565743618,,
8773,1195264039829561344,1195289190646374401,
8774,1195560942899216384,,
8775,1195557196097974272,1195557301907648512,1195556689350516737
8776,1195561356516192256,,1195497349365166081
8777,1195430644890734592,1195435015124860928,
8778,1199336754660007937,,
8779,1195562493516468224,1195569802275950592,
8780,1198837677702803461,1199352304471859200,1198679448716857344
8781,1199347604393316352,1199347943590903808,1199347340475158528
8782,1199356418089865216,1199356851491618824,1199356299001159680
8783,1195491597271601154,1195557445822754816,
8784,1199349480325300224,,
8785,1195395662097113090,,
8786,1195542651799580673,1195568977247899648,
8787,1195566133153153024,,
8788,1199338225321443328,1199347231335170050,1199333937262120961
8789,1195566310815612928,1195566871946366976,
8790,1199346447184908290,,
8791,1195541801983066112,1195565905423618048,
8792,1195579275103145984,1195579988784898049,1195578291069034498
8793,1199061778199728129,,
8794,1199349665323311105,,1199347160409493504
8795,1195569594716606464,,
8796,1199345891980632065,1199347408729067521,
8797,1195557645517766656,,
8798,1195169327525322753,,
8799,1199341798948106247,1199345837874139136,1199084169546088449
8800,1199351873993629697,,
8801,1199292629491445766,1199306830897221632,
8802,1195475398395494400,1195515861739745281,
8803,1199342789252673541,,
8804,1199354568028479488,,
8805,1199345907105292291,1199347376961380352,1199344682792177664
8806,1199351925222912002,1199356090439389184,
8807,1195582128706244609,1195582993361985536,1195533567918522368
8808,1199346516973912065,1199347336075309057,1199191739854131202
8809,1199038341389250560,,
8810,1195559257426583556,1195563842492944384,
8811,1199352820023074818,,1199339518614093833
8812,1195557292550184960,,
8813,1195548725743161346,,
8814,1199314388882219011,1199329346093244416,
8815,1195562685951143937,1195569104305954816,
8816,1199351116523286533,1199353379262226435,1199350676695986182
8817,1199346601036140544,,1199344197506981894
8818,1195558323463933952,1195558590330867712,
8819,1199356030330781697,,1199355421724725259
8820,1199093509833338880,1199094930435522561,
8821,1195549356671340545,1195551730194358272,
8822,1195569864959647744,1195571182465998849,
8823,1195559619789242368,1195561590747217920,1195555458121175040
8824,1195577747608915968,,
8825,1195402712856154112,,
8826,1195559279060606976,1195570737035087872,1195318028923101184
8827,1199032811425918978,,
8828,1195422902084100096,,
8829,1195573118791643136,,
8830,1195132687914192897,1195509087837884416,1194799185545089024
8831,1194751147891994624,1195053865567019010,
8832,1199115408365760512,,
8833,1148764336623689735,,
8834,1195459188236914689,1195569101529157639,
8835,1195402712785080322,1195565731045400577,1195269655688097793
8836,1199352707447971842,1199353573789896704,1199349307352072193
8837,1195563733478715393,1195564298761887745,
8838,1199331201296658432,1199335009556975616,1199225858785005568
8839,1195553067611119616,1195556727615295489,
8840,1195566963197526016,1195568914316451840,
8841,1199232144863875072,1199317612808683521,1199101631213842432
8842,1195569410859102208,,
8843,1199345101056557056,1199345636845355015,1199339464826355712
8844,1195574873185079297,,
8845,1195479226486607878,1195561481024286721,
8846,1195376730258780160,1195566315517435904,
8847,1199343155939696640,1199347893062160386,1199314290299113472
8848,1195561692530233344,,
8849,1195540808297877505,,
8850,1195322402928054273,1195456575164551168,
8851,1199346791889551360,,
8852,1199357455278526464,,
8853,1198987543405948928,,
8854,1199223262594519042,,
8855,1195172759296303104,,
8856,1199339500243079169,1199353699644010496,
8857,1195367237558910978,1195399040168583168,
8858,1195566771111186432,1195567052804829185,1195565220149772288
8859,1194893816169320448,1195570589437767680,
8860,1195572056819027968,1195579339439403008,
8861,1199348793503649792,,
8862,1199352828470407168,1199355533217738753,
8863,1199340962029260800,,1199306680930050048
8864,1199038406740914176,1199282187851448320,
8865,1195545967954522112,,1195537830170128385
8866,1199344627423203332,1199346054337949696,1199336492943982592
8867,1199355576641347585,,1199353764320182272
8868,1198263117584711680,,
8869,1195224027255595008,,
8870,1195573326443401216,,
8871,1195555842772422656,,1195555651558105088
8872,1199337493105004544,,
8873,1199342979183284224,,1199342539741941761
8874,1199341839830020099,,
8875,1199342900259086338,,
8876,1199344281917353991,,1199100648559665152
8877,1186928239949832192,1199346320697253888,
8878,1195570559163207680,1195570643460337665,
8879,1199344860706131969,1199345319051321346,1199343134984949769
8880,1199337560763289602,1199339354990080001,1199135293112078336
8881,1195566172474875904,,
8882,1195570874683920385,,
8883,1199342656892989445,1199352597800529921,1199339780997177349
8884,1195174887549222914,1195177479574577152,1195174657118416901
8885,1195565252294987776,,1195554607289655296
8886,1199343589727166468,1199344885221883904,
8887,1195560228231630848,1195561133089779712,
8888,1199359015849005059,1199359261094088706,1199358821451358209
8889,1199053082157600770,1199053395719544838,1198049392198127617
8890,1199346868276187136,,1199346326854463489
8891,1199356556376064001,1199356671719399424,
8892,1199342656729444352,1199343619120828420,
8893,1199189502893408256,,
8894,1195534583992922112,,
8895,1195582268045053952,,
8896,1198641176087277570,,
8897,1198452602121281536,,
8898,1195543836728053761,1195571330298462208,1195528513513775107
8899,1199319235836731392,1199344480572198914,
8900,1199329837006983171,,
8901,1195543838707912704,1195555750308958208,
8902,1199306342915289089,1199312346352623617,1199152180802080769
8903,1195568921895555072,,
8904,1199163256637669376,,
8905,1199344163361185792,1199349671283609600,
8906,1199247311991398400,,
8907,1195547204964044800,1195557285055148033,1195545848702062592
8908,1199353316834193409,,
8909,1195534365587116032,,
8910,1199295140734668800,,
8911,1199354365724778496,,
8912,1195575728043106304,,1195574065253244928
8913,1199214514165755905,1199296396693782528,1199174046723776512
8914,1199349799344132098,1199351115223126017,1199345522357596166
8915,1195560266941042688,,
8916,1195386939203096576,,
8917,1199354108895006720,1199354441767555072,
8918,1199174042206572544,,
8919,1199329841797115905,,
8920,1195485180284329984,,
8921,1199341873585782784,1199342410175614976,1199340274318635011
8922,1195510943041515522,1195539944850124800,1195467912552648705
8923,1199345938168303618,1199355980737212416,
8924,1199349633979301889,1199350829590953989,
8925,1195577758807662592,,
8926,1197223307772342274,1199190545899360256,
8927,1199354051189755904,1199355453584617473,
8928,1195564248493150209,,1195563829343801344
8929,1195552561329266688,1195564890016092160,
8930,1195096985260433408,1195098694309335045,1195095186562600963
8931,1195574952919011328,1195577457094602752,
8932,1195493551825514496,,
8933,1199349055039496198,1199349556523274241,1198709813552668672
8934,1195547712688517120,,
8935,1195575300194615296,1195575655632637952,1195569115240513537
8936,1199338002255769601,1199346136567275525,
8937,1195589941415165953,,
8938,1195567384754442240,,
8939,1195440903437127681,,
8940,1199314161630662656,1199351719106232325,
8941,1195564529653936128,,
8942,1199341136499728385,,
8943,1195566348744704000,1195571592320798724,
8944,1199341370894217217,1199341686754689025,
8945,1195565581065318400,,1195564396564615168
8946,1199286189922115586,,
8947,1199347331415437314,1199348287028875266,1199347035616370695
8948,1199307022820368385,1199340213073563648,
8949,1198340614066262017,1199278715907268609,
8950,1199347791631273986,1199348655901175815,
8951,1199339590248783872,1199339866321911809,1198143215859326976
8952,1197606595355643905,,
8953,1199358538742747136,,
8954,1195461632639619072,1195527544134520833,
8955,1199346685538750465,1199347686106812416,
8956,1195378607079731200,1195468746791563275,1195169294297878528
8957,1195558355957354496,,1195534475821797376
8958,1195558676234457088,,
8959,1195299226298863622,1195312324313112577,
8960,1199312487298060288,1199341759324549121,
8961,1195558097374400517,1195559204813246464,1195557736982827009
8962,1195555403200745472,,1195553652062195712
8963,1195562356148965378,,1195557161784500224
8964,1199337847318360064,1199341847396487169,1199336680802656256
8965,1195548437766389762,,
8966,1199342887915278337,1199345048023756800,
8967,1199247369528922112,,
8968,1195557561736536064,1195558193646260224,
8969,1195453922963419136,,
8970,1195546626502352902,,1195475778252804102
8971,1199190792495083521,,
8972,1195482614057988096,,
8973,1199353420966219782,1199353942246744064,
8974,1195580725749260288,,
8975,1195439045679169536,,
8976,1195515281633894401,,
8977,1199350769834692609,,1199326376903561216
8978,1199354609845690374,1199354993716805633,1199353219408752642
8979,1199349135402360832,1199349294949519362,
8980,1199340990332489732,1199342132974112776,1199339566592737282
8981,1199349615251750912,1199350893776429062,1199348219861319680
8982,1199347760186572802,1199347905544388610,1199188373153308672
8983,1199342038757462022,1199346554491957249,
